,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category,rating,price,review_count,open,close
766,2420,TAQUERIA SAN FRANCISCO,3230 24th St,San Francisco,CA,94110,37.752908000000005,-122.40801299999998,2018-01-09,92.0,Moderate Risk,,,,,
767,2020,MONROE RESIDENCE CLUB,1870 Sacramento St,San Francisco,CA,94109,37.791178,-122.423703,2018-01-09,100.0,,4.0,$,224.0,0630,1700
768,4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,37.782993,-122.462709,2018-01-09,83.0,Moderate Risk,4.0,$,224.0,0630,1700
769,39888,Henry's Hunan Restaurant,1708 CHURCH St,San Francisco,CA,94131,37.743427000000004,-122.42666399999999,2018-01-10,90.0,Low Risk,,,,,
770,65442,Bluestem Brasserie,1 Yerba Buena Ln,San Francisco,CA,94103,37.785078000000006,-122.40353200000001,2018-01-10,80.0,High Risk,4.0,$$,592.0,0800,1600
771,1854,Cafe Venue,218 Montgomery St,San Francisco,CA,94104,37.791148,-122.40226200000001,2018-01-10,87.0,Moderate Risk,3.5,$$,536.0,0800,2200
772,1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.42190500000001,2018-01-10,81.0,Moderate Risk,,,,,
773,68766,Moolicious Cafe and Crepe,1 Sansome St #105,San Francisco,CA,94104,37.790415,-122.40061499999999,2018-01-10,96.0,Low Risk,4.0,$$$,2446.0,1700,2100
774,2172,Mamas on Washington Square,1701 Stockton St,San Francisco,CA,94133,37.801553999999996,-122.409434,2018-01-10,83.0,Moderate Risk,3.5,$,269.0,1100,2000
775,68644,Central Kitchen & Salumeria,782 Florida,San Francisco,CA,94110,37.759378999999996,-122.41091499999999,2018-01-10,83.0,Low Risk,,,,,
776,33911,B Star,127 CLEMENT St,San Francisco,CA,94118,37.783093,-122.460649,2018-01-10,92.0,Moderate Risk,4.0,,8.0,0800,1700
777,3043,ST. FRANCIS YACHT CLUB,Foot of Baker Street St,San Francisco,CA,94123,37.800632,-122.436438,2018-01-11,87.0,High Risk,,,,,
778,37350,Press Club,20 Yerba Buena Ln,San Francisco,CA,94103,37.785385999999995,-122.403723,2018-01-11,96.0,Low Risk,,,,,
779,34387,Lombard Union 76,2498 LOMBARD St,San Francisco,CA,94123,37.799078,-122.442374,2018-01-12,94.0,Low Risk,,,,,
780,29304,Kara's Cupcakes,3249 SCOTT,San Francisco,CA,94123,37.799685,-122.44116000000001,2018-01-12,92.0,Low Risk,4.0,$$,305.0,1730,2200
781,1866,Starbucks Coffee Company,343 Sansome St,San Francisco,CA,94104,37.793693,-122.40119399999999,2018-01-12,94.0,Low Risk,4.0,$,50.0,1100,2100
782,58861,The Tipsy Pig,2231 CHESTNUT St,San Francisco,CA,94123,37.800286,-122.439982,2018-01-12,93.0,High Risk,3.5,$$,481.0,1100,2200
783,2971,ST MARY'S HOSPITAL CAFETERIA,450 STANYAN St L-B,San Francisco,CA,94117,37.773657,-122.45441699999999,2018-01-12,100.0,,3.5,$,54.0,1700,0200
784,488,The House,1230 Grant Ave,San Francisco,CA,94133,37.798519,-122.407071,2018-01-16,92.0,Moderate Risk,3.5,$,5.0,,
785,7495,LINCOLN 76,1200 LA PLAYA St,San Francisco,CA,94122,37.763483,-122.50933500000001,2018-01-16,100.0,,,,,,
786,33591,Fujiyama-Ya,1234 Noriega St,San Francisco,CA,94122,37.754218,-122.477102,2018-01-16,87.0,High Risk,4.0,$$,510.0,1130,1500
787,37667,"Albona Ristorante Istriano, LLC",545 Francisco St,San Francisco,CA,94133,37.804564,-122.41412700000001,2018-01-16,90.0,Low Risk,,,,,
788,744,Cafe Bellini,865 MARKET St C45,San Francisco,CA,94103,37.784317,-122.40756299999998,2018-01-16,98.0,Low Risk,4.0,$,262.0,0600,2200
789,63554,Kin Khao Thai Eatery,55 CYRIL MAGNIN St,San Francisco,CA,94102,37.784965,-122.40861399999999,2018-01-16,89.0,High Risk,,,,,
790,11304,HIDIVE,PIER 28 1/2,San Francisco,CA,94105,37.787914,-122.38771799999999,2018-01-16,96.0,Low Risk,2.5,$,69.0,0930,2000
791,3743,ROUND TABLE PIZZA RESTAURANT,3567 Geary Blvd,San Francisco,CA,94118,37.781233,-122.45718500000001,2018-01-16,83.0,Low Risk,4.0,$$,465.0,0630,1700
792,275,Ben & Jerry's,170 O'Farrell St Basement,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-01-16,98.0,Low Risk,,,,,
793,19357,Original Buffalo Wings,2499 Lombard St,San Francisco,CA,94123,37.799095,-122.442457,2018-01-16,69.0,Low Risk,3.5,$$,245.0,1700,2300
794,18815,Lotus Garden Vietnamese Cuisine,3216 Mission St,San Francisco,CA,94110,37.745188,-122.42018700000001,2018-01-16,94.0,Low Risk,3.5,$$,317.0,1030,2100
795,63489,Ferry Building Commissary,1 Ferry Building  #8A,San Francisco,CA,94111,37.795225,-122.39376999999999,2018-01-17,100.0,,,,,,
796,70090,Cathead's BBQ,1665 FOLSOM St,San Francisco,CA,94103,37.770126,-122.415342,2018-01-17,92.0,Moderate Risk,3.5,$,162.0,1100,0200
797,39119,Brothers Restaurant,4128 GEARY Blvd,San Francisco,CA,94118,37.781147999999995,-122.46376200000002,2018-01-17,85.0,Low Risk,,,,,
798,38259,Amber India Corporation,25 Yerba Buena Ln,San Francisco,CA,94103,37.785385999999995,-122.40391799999999,2018-01-17,85.0,Moderate Risk,4.0,$,248.0,1100,2130
799,2433,PUERTO ALEGRE NO. 2,2950 25th St,San Francisco,CA,94110,37.751208,-122.40916200000001,2018-01-18,98.0,Low Risk,,,,,
800,38073,Java Beach at the Zoo,2650 SLOAT Blvd,San Francisco,CA,94116,37.735568,-122.50293,2018-01-18,94.0,Low Risk,,,,,
801,25301,B Restaurant,720 HOWARD St,San Francisco,CA,94103,37.784403999999995,-122.401339,2018-01-18,90.0,Low Risk,,,,,
802,7477,Harbor Emperor,377,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,98.0,Low Risk,4.0,$$,562.0,1030,1500
803,63136,Sodexo at PG & E Energy Center,851 HOWARD St,San Francisco,CA,94103,37.782336,-122.40378799999999,2018-01-19,98.0,Low Risk,4.0,$$,905.0,0700,1500
804,7600,MV Vallejo,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,98.0,Low Risk,4.0,$$,728.0,1730,2130
805,7602,Oski,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,94.0,Moderate Risk,,,,,
806,7601,Old Blue,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,98.0,Low Risk,,,,,
807,7722,Bay Monarch,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,98.0,Low Risk,3.0,$$,421.0,0630,2300
808,7528,Encinal,Pier 41,San Francisco,CA,94133,37.808494,-122.412,2018-01-19,96.0,Low Risk,,,,,
809,66732,Soma Restaurant And Bar,85 05th St,San Francisco,CA,94103,37.782854,-122.40666200000001,2018-01-19,90.0,Moderate Risk,3.5,$,162.0,1100,0200
810,59044,Taqueria Cazadores,1600 C Mission St,San Francisco,CA,94110,37.749851,-122.415121,2018-01-22,78.0,Moderate Risk,4.0,$,174.0,0700,2000
811,4986,SENIORE'S PIZZA,2415 19th Ave,San Francisco,CA,94116,37.742728,-122.475714,2018-01-22,88.0,Moderate Risk,2.5,,4.0,,
812,38564,Chili Lemon Garlic,518 Bryant St,San Francisco,CA,94107,37.780914,-122.39638899999999,2018-01-22,86.0,High Risk,4.0,$$,368.0,1730,0000
813,68615,Osha Express,1 Market St #21B,San Francisco,CA,94105,37.794346999999995,-122.39493200000001,2018-01-22,76.0,High Risk,2.5,$$,230.0,0500,0000
814,39528,Darwin Cafe,212 Ritch St,San Francisco,CA,94107,37.780607,-122.39609899999999,2018-01-22,81.0,Low Risk,,,,,
815,2017,THE GROVE FILLMORE,2016 FILLMORE St,San Francisco,CA,94115,37.788146999999995,-122.433637,2018-01-23,89.0,High Risk,5.0,,1.0,,
816,37167,InterContinental San Francisco Employee Cafeteria,888 Howard St 2nd Floor,San Francisco,CA,94013,37.781664,-122.40477800000001,2018-01-23,100.0,,2.0,$$,189.0,1100,0000
817,37170,InterContinental San Francisco 5th Fl. Kitchen,888 Howard St 5th Floor,San Francisco,CA,94103,37.781664,-122.40477800000001,2018-01-23,100.0,,3.5,$,328.0,1130,2300
818,37171,InterContinental San Francisco Club Lounge,888 Howard St 6th Floor,San Francisco,CA,94103,37.781664,-122.40477800000001,2018-01-23,100.0,,,,,,
819,59637,Flour & Water,2401 Harrison St,San Francisco,CA,94110,37.758913,-122.412426,2018-01-23,86.0,High Risk,,,,,
820,442,My Canh Restaurant,626 Broadway St,San Francisco,CA,94133,37.797828,-122.407474,2018-01-23,90.0,Moderate Risk,,,,,
821,37168,InterContinental San Francisco 3rd Fl. Banquet Kitchen,888 Howard St 3rd Floor,San Francisco,CA,94103,37.781664,-122.40477800000001,2018-01-23,93.0,High Risk,2.5,$,4.0,,
822,37169,InterContinental San Francisco 4th Fl. Kitchen,888 Howard St 4th Floor,San Francisco,CA,94013,37.781664,-122.40477800000001,2018-01-23,100.0,,3.0,$,529.0,1200,2300
823,999,SERRANO'S PIZZA II,3274 21st St,San Francisco,CA,94110,37.756997,-122.420534,2018-01-23,80.0,Low Risk,,,,,
824,847,Golden Boy Pizza,542 Green St,San Francisco,CA,94133,37.799648,-122.408033,2018-01-23,92.0,Moderate Risk,,,,,
825,2972,PORTICO,98 01st St,San Francisco,CA,94103,37.774722,-122.40676100000002,2018-01-23,81.0,Moderate Risk,,,,,
826,37166,Luce Restaurant &  Bar,888 Howard St 1st Floor,San Francisco,CA,94103,37.781664,-122.40477800000001,2018-01-23,96.0,Moderate Risk,,,,,
827,37832,Vicoletto,550 Green St,San Francisco,CA,94133,37.799618,-122.40826399999999,2018-01-23,90.0,Low Risk,3.0,$,529.0,1200,2300
828,326,TEN ICHI RESTAURANT,2235 FILLMORE St,San Francisco,CA,94115,37.790333000000004,-122.43414399999999,2018-01-23,81.0,High Risk,5.0,,1.0,,
829,62632,Live Sushi Bistro,1 Gilbert St,San Francisco,CA,94103,37.774759,-122.404133,2018-01-23,78.0,High Risk,,,,,
830,63000,The Little Chihuahua Mexican,4123 24th St,San Francisco,CA,94114,37.751243,-122.434619,2018-01-24,96.0,Moderate Risk,4.0,$$,1690.0,1130,2200
831,39052,Specialty's Cafe & Bakery,150 SPEAR St,San Francisco,CA,94105,37.791957000000004,-122.39337900000001,2018-01-24,100.0,,,,,,
832,2454,San Jalisco,901 South Van Ness Ave,San Francisco,CA,94110,37.758634,-122.41686599999998,2018-01-24,90.0,Moderate Risk,,,,,
833,69208,Wine & Wall,30 Steuart St,San Francisco,CA,94105,37.794138000000004,-122.39440400000001,2018-01-24,100.0,,,,,,
834,64195,Golden Gate Indian Cuisine & Pizza,1388 C 46th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-01-24,96.0,Low Risk,,,,,
835,58611,North Beach Pizza,1462 Grant Ave,San Francisco,CA,94133,37.800428000000004,-122.407517,2018-01-24,88.0,Low Risk,,,,,
836,9164,WORKING GIRLS' CAFE #4,122 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.787227,-122.40028000000001,2018-01-24,90.0,Low Risk,4.0,$,322.0,0700,1500
837,3875,MARINA SUPER,2323 CHESTNUT St,San Francisco,CA,94123,37.800124,-122.441497,2018-01-24,84.0,Low Risk,,,,,
838,61598,Brothers Pizza,3627 TARAVAL St,San Francisco,CA,94116,37.741723,-122.505149,2018-01-25,96.0,Moderate Risk,3.5,$,184.0,1100,2300
839,2561,ANANDA FUARA,1298 MARKET St,San Francisco,CA,94102,37.777824,-122.41596899999999,2018-01-25,94.0,Low Risk,3.5,$$,348.0,1130,2230
840,3566,Mandalay Restaurant,4348 California Street,San Francisco,CA,94118,37.785117,-122.464041,2018-01-25,89.0,Moderate Risk,,,,,
841,67149,"Sushi In, LLC",2280 CHESTNUT St,San Francisco,CA,94123,37.800258,-122.440894,2018-01-25,92.0,Moderate Risk,,,,,
842,5226,Project Open Hand,730 Polk St,San Francisco,CA,94109,37.783583,-122.419191,2018-01-25,100.0,,3.5,$,33.0,0700,1900
843,64940,The Grove-Hayes,301 Hayes St,San Francisco,CA,94102,37.777026,-122.421361,2018-01-25,98.0,Low Risk,2.0,,40.0,0900,1700
844,827,TAQUERIA EL FAROLITO NO. 2,4817 MISSION St,San Francisco,CA,94112,37.721251,-122.437385,2018-01-25,85.0,Moderate Risk,3.5,$,185.0,0600,2100
845,68104,Freshroll,157 04th St,San Francisco,CA,94103,37.783840999999995,-122.403325,2018-01-25,86.0,High Risk,2.5,$,27.0,0700,2300
846,9359,Curry Senior Center,315 Turk St,San Francisco,CA,94102,37.782724,-122.414367,2018-01-26,96.0,Moderate Risk,,,,,
847,69978,Capt. Eddie Rickenbacker's,133 02nd St,San Francisco,CA,94105,37.787628999999995,-122.399216,2018-01-26,90.0,Moderate Risk,4.0,$,155.0,0700,1900
848,36205,Anchor & Hope,83 Minna St,San Francisco,CA,94105,37.787877,-122.398872,2018-01-26,92.0,Low Risk,3.0,$,131.0,0500,2000
849,36786,Muracci's Japanese Restaurant,307 Kearny St,San Francisco,CA,94108,37.790924,-122.404094,2018-01-26,75.0,Low Risk,4.0,$,501.0,1030,2200
850,67049,Specialty's Cafe & Bakery,500 Howard St,San Francisco,CA,94105,37.788294,-122.396419,2018-01-29,98.0,Low Risk,,,,,
851,101,Cable Car Corner,1099 Powell St,San Francisco,CA,94108,37.794615,-122.409705,2018-01-29,92.0,Moderate Risk,3.5,$,51.0,0730,2000
852,520,Daily Health,1235 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-01-29,92.0,Moderate Risk,3.0,$$,406.0,1000,0300
853,3280,HARRY'S BAR,2020 FILLMORE St,San Francisco,CA,94115,37.788307,-122.43366699999999,2018-01-29,82.0,Moderate Risk,,,,,
854,59777,Swank Cocktail Club,488 PRESIDIO Ave,San Francisco,CA,94115,37.787344,-122.446725,2018-01-29,96.0,Low Risk,,,,,
855,24534,District,216 Townsend St,San Francisco,CA,94107,37.778534,-122.39321899999999,2018-01-29,89.0,Moderate Risk,3.5,$$,264.0,0800,2100
856,3630,MAD DOG IN THE FOG,530 HAIGHT St,San Francisco,CA,94117,37.772096999999995,-122.43081399999998,2018-01-30,90.0,Low Risk,3.0,$,93.0,0600,1800
857,34746,Marina Pizza & Pasta,2139 Lombard St,San Francisco,CA,94123,37.799716,-122.43668500000001,2018-01-30,92.0,Low Risk,,,,,
858,27799,Buckhorn Grill,845 Market St FE-5,San Francisco,CA,94103,37.784848,-122.406892,2018-01-30,92.0,Moderate Risk,,,,,
859,63112,Sushi Raw #4,901 TARAVAL,San Francisco,CA,94116,37.742993,-122.47585900000001,2018-01-30,92.0,Low Risk,4.0,$$,234.0,1100,1500
860,33940,The Good Life Grocery,1524 20th St,San Francisco,CA,94107,37.760018,-122.396813,2018-01-30,90.0,Moderate Risk,3.5,$$,437.0,1100,1430
861,1959,EBISU RESTAURANT,1283 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-01-30,87.0,Low Risk,,,,,
862,60737,Parkside Tavern,1940 TARAVAL St,San Francisco,CA,94116,37.742579,-122.48711200000001,2018-01-30,86.0,Moderate Risk,3.5,$,79.0,0600,0200
863,8202,Xiao Loong,250 WEST PORTAL AVENUE,San Francisco,CA,,37.738616,-122.468775,2018-01-31,84.0,Moderate Risk,3.5,$,389.0,0600,1900
864,3424,CAFE PHOENIX,1234 INDIANA St,San Francisco,CA,94107,37.754938,-122.390975,2018-01-31,88.0,Moderate Risk,2.5,$,195.0,1100,1500
865,60254,Delise,327 Bay St,San Francisco,CA,94133,37.805713,-122.412687,2018-01-31,96.0,Low Risk,3.5,$,593.0,1000,0000
866,9869,Donut World,1399 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-01-31,96.0,Moderate Risk,,,,,
867,36730,Clementine,126 CLEMENT St,San Francisco,CA,94118,37.783148,-122.46066100000002,2018-01-31,96.0,Low Risk,,,,,
868,1304,RAIN TREE CAFE,654 IRVING St,San Francisco,CA,94122,37.764128,-122.46496100000002,2018-01-31,79.0,Moderate Risk,,,,,
869,9672,San Francisco Fish Company,1 Ferry Buiding  #31,San Francisco,CA,94111,37.795225,-122.39376999999999,2018-02-01,100.0,,4.0,$$,618.0,1730,2200
870,64420,Holy Ghost Service Center,3230 San Bruno Ave,San Francisco,CA,94134,37.721088,-122.40100000000001,2018-02-01,96.0,Moderate Risk,,,,,
871,4623,Yo Yo's,318 Pacific Ave,San Francisco,CA,94111,37.797668,-122.40113400000001,2018-02-01,100.0,,4.0,$$$$,1168.0,1130,2100
872,4638,Sunset Bakery,1410 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-02-01,100.0,,,,,,
873,10131,Cybelle's Front Room,1385 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,2018-02-01,92.0,Moderate Risk,4.5,$,151.0,0900,2100
874,35199,Pho #1,2571 SAN BRUNO Ave,San Francisco,CA,94134,37.729254,-122.40426000000001,2018-02-01,80.0,Moderate Risk,,,,,
875,2409,Mission Hunan Restaurant,2960 16th St,San Francisco,CA,94103,37.765142,-122.419026,2018-02-01,72.0,Moderate Risk,,,,,
876,4479,Courtney's Produce II,101 CASTRO St,San Francisco,CA,94114,37.767194,-122.435576,2018-02-01,82.0,Moderate Risk,4.0,$$,144.0,1100,1500
877,62900,Curbside Cafe,2417 CALIFORNIA St,San Francisco,CA,94115,37.788821999999996,-122.43411599999999,2018-02-01,85.0,High Risk,4.0,$$,592.0,0800,1600
878,845,Cafe Jacqueline,1454 Grant Ave,San Francisco,CA,94133,37.800428000000004,-122.407517,2018-02-02,98.0,Low Risk,,,,,
879,71532,Xpresso Tea,6901 Geary Blvd,San Francisco,CA,94121,37.779663,-122.493618,2018-02-02,92.0,Moderate Risk,4.0,$$,417.0,1730,2130
880,1726,KFC/TACO BELL,4285 MISSION St,San Francisco,CA,94112,37.728978999999995,-122.431008,2018-02-02,92.0,Low Risk,4.0,$,691.0,1100,0200
881,59021,Subway #43108,4841 Mission St,San Francisco,CA,94112,37.720912,-122.437603,2018-02-02,94.0,Low Risk,,,,,
882,64881,New Alternatives,1600 GUERRERO St,San Francisco,CA,94110,37.745437,-122.42234499999999,2018-02-05,90.0,Low Risk,,,,,
883,64384,Twenty Five Lusk,25 Lusk St,San Francisco,CA,94107,37.778414,-122.394411,2018-02-05,96.0,Low Risk,,,,,
884,29948,Cafe Venue,67 05th St,San Francisco,CA,94103,37.783074,-122.406922,2018-02-05,92.0,Moderate Risk,4.5,$$,495.0,0900,1800
885,35852,Beach Street Grill,380 Beach St,San Francisco,CA,94133,37.807358,-122.41529399999999,2018-02-05,86.0,Moderate Risk,,,,,
886,36494,Blue Bottle Cafe,66 Mint St,San Francisco,CA,94103,37.782368,-122.40743,2018-02-05,91.0,Low Risk,,,,,
887,4705,GINO'S GROCERY COMPANY,2500 FILLMORE St,San Francisco,CA,94115,37.792598,-122.434537,2018-02-05,83.0,Low Risk,4.0,$,144.0,1100,2200
888,4794,VICTOR'S,210 TOWNSEND St,San Francisco,CA,94107,37.778634000000004,-122.39308899999999,2018-02-05,80.0,High Risk,4.0,$$,410.0,1600,2230
889,786,Piperade,1015 Battery St,San Francisco,CA,94111,37.800674,-122.40148400000001,2018-02-06,86.0,High Risk,,,,,
890,5975,ST. JOHN OF GOD SENIOR MEALS PROGRA,1290 05th Ave,San Francisco,CA,94122,37.764408,-122.461978,2018-02-06,98.0,Low Risk,3.0,$$,2993.0,1100,2300
891,3557,Herlen Place,334 Grant Ave,San Francisco,CA,94108,37.790306,-122.40546599999999,2018-02-06,90.0,Moderate Risk,3.0,$,653.0,0600,2100
892,2758,OSTERIA,3277 SACRAMENTO St,San Francisco,CA,94115,37.788183000000004,-122.446757,2018-02-06,92.0,Low Risk,3.5,$,328.0,1130,2300
893,2870,Fountain Cafe,"50 Post St, Suite B62",San Francisco,CA,94104,37.789064,-122.40286100000002,2018-02-06,77.0,Moderate Risk,3.5,$$,114.0,1000,2300
894,5096,POPEYES-GENEVA & MISSION,890 Geneva Ave,San Francisco,CA,94112,37.716643,-122.44118700000001,2018-02-06,90.0,Moderate Risk,4.0,$,499.0,0700,2100
895,2619,KEZAR BAR & RESTAURANT,900 COLE St,San Francisco,CA,94117,37.765538,-122.44988700000002,2018-02-06,85.0,Low Risk,,,,,
896,71373,Golden River Restaurant,5827 GEARY Blvd,San Francisco,CA,94121,37.780144,-122.48203999999998,2018-02-07,74.0,Moderate Risk,,,,,
897,37389,China House Jumbo Seafood Restaurant,2237 Powell Street,San Francisco,CA,94133,37.805514,-122.411914,2018-02-07,86.0,Low Risk,3.5,$,328.0,1130,2300
898,58850,Woerner's Liquor,901 Geary St,San Francisco,CA,94109,37.786053,-122.418327,2018-02-07,96.0,Low Risk,,,,,
899,66361,Cafe Bunn Mi,417 CLEMENT St,San Francisco,CA,94118,37.782953000000006,-122.4637,2018-02-07,81.0,Low Risk,2.0,$,96.0,,
900,61579,La Oaxaquena Bakery and Restaurant,2128 Mission St,San Francisco,CA,94110,37.762898,-122.419505,2018-02-07,77.0,Low Risk,4.0,$,19.0,0900,2000
901,39295,Warfield Theatre/F & B Associates,982 Market St,San Francisco,CA,94102,37.782583,-122.40991899999999,2018-02-07,94.0,Low Risk,,,,,
902,70210,Marcus Rios,1800 Mission St,San Francisco,CA,94103,37.768240000000006,-122.42003500000001,2018-02-08,98.0,Low Risk,2.0,$,6.0,,
903,67330,San Tung Restaurant LLC,1031 Irving St,San Francisco,CA,94122,37.763891,-122.468805,2018-02-08,88.0,Moderate Risk,,,,,
904,8948,SEGAFREDO,33 Powell St,San Francisco,CA,94103,37.784858,-122.40776399999999,2018-02-08,88.0,Low Risk,,,,,
905,1018,PETES BARBEQUE,2399 MISSION St,San Francisco,CA,94110,37.758684,-122.418975,2018-02-08,87.0,Low Risk,3.5,$$,721.0,1100,1600
906,3456,"CANTON DIM SUM HOUSE, INC.",655 Folsom St,San Francisco,CA,94107,37.784557,-122.39793200000001,2018-02-08,71.0,Low Risk,,,,,
907,2933,Castagnola's Restaurant,286 Jefferson St,San Francisco,CA,94133,37.808098,-122.417194,2018-02-08,79.0,Moderate Risk,,,,,
908,34585,Hing Wang Bakery,339 JUDAH St,San Francisco,CA,94122,37.762174,-122.46580900000001,2018-02-08,86.0,Moderate Risk,,,,,
909,4782,CANTON DIM SUM HOUSE,655 Folsom St,San Francisco,CA,94107,37.784557,-122.39793200000001,2018-02-08,77.0,Low Risk,4.0,,17.0,,
910,64466,Shanghai Dumpling King,3319 BALBOA St,San Francisco,CA,94121,37.775813,-122.494499,2018-02-08,86.0,Low Risk,3.5,$,389.0,0600,1900
911,57630,The Dry Dock,2118 Greenwich St,San Francisco,CA,94123,37.799048,-122.435353,2018-02-09,96.0,Low Risk,4.5,$$,66.0,1000,2200
912,4683,JAVA ON OCEAN,1700 OCEAN Ave,San Francisco,CA,94112,37.724778,-122.460205,2018-02-09,88.0,Moderate Risk,,,,,
913,7488,EUROPA EXPRESS,746-750 LA PLAYA St,San Francisco,CA,94121,37.774248,-122.510043,2018-02-09,94.0,Low Risk,,,,,
914,62775,Lombard Shell,1800 LOMBARD St,San Francisco,CA,94123,37.800468,-122.43143400000001,2018-02-09,94.0,Low Risk,4.0,$,335.0,0630,2000
915,66255,Tempest,431 NATOMA St,San Francisco,CA,94103,37.781249,-122.406222,2018-02-12,89.0,High Risk,,,,,
916,33884,Dos Amigos,850 Brannan St,San Francisco,CA,94103,37.772054,-122.404528,2018-02-12,82.0,Moderate Risk,,,,,
917,68219,Calabria Bros.,4763 MISSION St,San Francisco,CA,94112,37.722162,-122.436695,2018-02-12,96.0,Moderate Risk,,,,,
918,2632,MARTHA & BROS COFFEE CO,745 CORTLAND Ave,San Francisco,CA,94110,37.738927000000004,-122.41475700000001,2018-02-12,94.0,Moderate Risk,,,,,
919,3561,Lee's Deli,235 Montgomery St,San Francisco,CA,94104,37.791464000000005,-122.40243500000001,2018-02-12,94.0,Low Risk,,,,,
920,69250,"Fame Venue, LLC",443 Broadway St,San Francisco,CA,94133,37.798082,-122.404622,2018-02-12,96.0,Low Risk,,,,,
921,4465,Freddie's Sandwiches,300 Francisco St,San Francisco,CA,94133,37.805128,-122.410284,2018-02-12,94.0,Low Risk,,,,,
922,6756,Godiva Chocolatier Inc.,3251 20th Ave 154,San Francisco,CA,94132,37.728497,-122.47563899999999,2018-02-12,96.0,Low Risk,4.0,$,50.0,1100,2100
923,39031,Moki's Sushi and Pacific Grill,615 CORTLAND AVENUE,San Francisco,CA,94110,37.739047,-122.415706,2018-02-12,96.0,Low Risk,,,,,
924,59934,Ted's Sports Bar & Grill,312 HARRIET St,San Francisco,CA,94103,37.775357,-122.402758,2018-02-12,92.0,Moderate Risk,3.0,$,97.0,0400,1900
925,3409,OZUMO,161 STEUART St,San Francisco,CA,94105,37.792604,-122.39226799999999,2018-02-12,86.0,Low Risk,3.5,$,80.0,0530,2000
