,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category
202,231,Caffe Puccini,411 Columbus Ave,San Francisco,CA,94133,37.799087,-122.40848799999999,2017-06-01,90.0,Moderate Risk
203,1921,TARAVAL OKAZU YA,1735 Taraval St,San Francisco,CA,94116,37.742603,-122.484646,2017-06-01,83.0,High Risk
204,3200,YANK SING,49 STEVENSON St,San Francisco,CA,94105,37.789867,-122.39946200000001,2017-06-01,90.0,Moderate Risk
205,477,Il Pollaio,555 Columbus Ave,San Francisco,CA,94133,37.800036,-122.40981699999999,2017-06-05,92.0,Moderate Risk
206,1532,Neiman Marcus On The Square,"150 Stockton St, Ground Floor",San Francisco,CA,94108,37.791585999999995,-122.408452,2017-06-06,96.0,Moderate Risk
207,34434,Fang's,660 Howard St,San Francisco,CA,94105,37.785654,-122.39972900000001,2017-06-07,75.0,
208,448,Yuet Lee Restaurant,1300 Stockton St,San Francisco,CA,94133,37.797816999999995,-122.408597,2017-06-07,88.0,Moderate Risk
209,1673,RUBIN'S,101 SPEAR St,San Francisco,CA,94105,37.792577,-122.393992,2017-06-08,79.0,High Risk
210,2538,KATES KITCHEN,471 HAIGHT St,San Francisco,CA,94102,37.772163,-122.429927,2017-06-08,73.0,Low Risk
211,615,J & A RESTAURANT,5712 MISSION St,San Francisco,CA,94112,37.709857,-122.44970900000001,2017-06-08,86.0,Moderate Risk
212,64723,Reveille Coffee,768 Sansome,San Francisco,CA,94111,37.797327,-122.40195700000001,2017-06-10,90.0,Moderate Risk
213,8122,A. TARANTINO & SONS INC.,2275 JENNINGS St,San Francisco,CA,94124,37.725932,-122.3896,2017-06-12,98.0,Low Risk
214,3707,Zingari,501 Post St,San Francisco,CA,94102,37.787983000000004,-122.410397,2017-06-14,96.0,Low Risk
215,3972,SEASONS BAR,757 MARKET St 5/Fl,San Francisco,CA,94103,37.786476,-122.404852,2017-06-16,96.0,Moderate Risk
216,2842,SEASONS RESTAURANT,757 MARKET St 5/Fl,San Francisco,CA,94103,37.786476,-122.404852,2017-06-16,73.0,Moderate Risk
217,840,Molinari Delicatessen,373 Columbus Ave,San Francisco,CA,94133,37.798556,-122.407707,2017-06-20,87.0,High Risk
218,39708,Perry's Embarcadero,155 STEUART St,San Francisco,CA,94105,37.792663,-122.392403,2017-06-20,80.0,Moderate Risk
219,69195,Center Cafe,205 13th St,San Francisco,CA,94103,37.769751,-122.41832,2017-06-21,81.0,Moderate Risk
220,3892,PORTICO,245 MARKET St #3,San Francisco,CA,94103,37.792875,-122.396728,2017-06-21,79.0,High Risk
221,1555,Fino,1 Cosmo Pl,San Francisco,CA,94109,37.788094,-122.41176000000002,2017-06-26,92.0,Low Risk
222,2117,Sakana,605 Post St,San Francisco,CA,94109,37.787797999999995,-122.411772,2017-06-26,96.0,Moderate Risk
223,61989,Osha Thai Restaurant & Lounge,311 03rd St,San Francisco,CA,94107,37.783662,-122.39870400000001,2017-06-27,67.0,Low Risk
224,62701,Wayfare Tavern,558 Sacramento St,San Francisco,CA,94111,37.793907,-122.402304,2017-06-28,96.0,Low Risk
225,4621,Louie's Dim Sum,1242 Stockton St,San Francisco,CA,94133,37.797256,-122.408456,2017-06-28,72.0,Moderate Risk
226,9163,WRAPS TO GO,101 SPEAR STREET #A-14,San Francisco,CA,94105,37.792577,-122.393992,2017-06-29,90.0,Moderate Risk
227,1265,STARBUCKS COFFEE CO.,744 IRVING St,San Francisco,CA,94122,37.764088,-122.465981,2017-06-30,100.0,
228,4746,LEE'S DELI,170 Spear St,San Francisco,CA,94105,37.791588,-122.39291999999999,2017-07-03,79.0,
229,65857,Naked Lunch,504 Broadway St,San Francisco,CA,94133,37.798028,-122.405673,2017-07-05,92.0,Moderate Risk
230,1992,GENEVA STEAK HOUSE,5130 MISSION St,San Francisco,CA,94112,37.716242,-122.44118300000001,2017-07-05,69.0,Low Risk
231,63077,Aroma Tea Shop,845 Washington St,San Francisco,CA,94108,37.795033000000004,-122.40736799999999,2017-07-06,96.0,
232,3676,Chinatown Restaurant,744 Washington St,San Francisco,CA,94108,37.795248,-122.405943,2017-07-06,70.0,High Risk
233,32887,Mission Beach Cafe,198 GUERRERO St,San Francisco,CA,94103,37.768035,-122.42448,2017-07-06,70.0,Low Risk
234,4072,Hustler Club,1031 kearny St,San Francisco,CA,94133,37.797545,-122.405455,2017-07-07,94.0,Low Risk
235,7546,Acme Bread Company,1 Ferry Building  #15,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-07,100.0,
236,38709,Pepe's Taqueria,101 SPEAR St A15,San Francisco,CA,94103,37.792577,-122.393992,2017-07-07,81.0,Moderate Risk
237,5606,CALIFORNIA PACIFIC MEDICAL CENTER,45 Castro St,San Francisco,CA,94114,37.768921999999996,-122.435736,2017-07-07,94.0,Low Risk
238,65369,Sidekick,1 Ferry Building  #19,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-10,100.0,
239,7456,Cowgirl Creamery/Artisan Cheese,1 Ferry Building  #17,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-10,100.0,
240,3324,Buena Vista Cafe,2765 Hyde St,San Francisco,CA,94109,37.806492999999996,-122.42055400000001,2017-07-10,98.0,Low Risk
241,18538,Farm Fresh to You,1 Ferry Building  #9,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-10,98.0,Low Risk
242,3120,Cioppino's,400 Jefferson St,San Francisco,CA,94109,37.807854,-122.419124,2017-07-10,87.0,High Risk
243,38882,Regency Club 18th Floor,5 Embarcadero Center  18th Floor,San Francisco,CA,94111,37.794146999999995,-122.39641200000001,2017-07-11,100.0,
244,3519,Eclipse Cafe,5 Embarcadero Center,San Francisco,CA,94111,37.794168,-122.39645700000001,2017-07-11,100.0,
245,69012,Carmel Pizza Company,2826 Jones St,San Francisco,CA,,37.807673,-122.417266,2017-07-11,90.0,Low Risk
246,38307,Tanguito,2850 Jones St,San Francisco,CA,94133,37.807263,-122.41722,2017-07-11,90.0,Low Risk
247,3518,"Hyatt Regency - Main Kitchen, Employees Cafeteria",5 Embarcadero Center,San Francisco,CA,94111,37.794168,-122.39645700000001,2017-07-11,100.0,
248,38808,PPQ Beef Noodle House,1816 IRVING St,San Francisco,CA,94122,37.763603,-122.477497,2017-07-11,74.0,Moderate Risk
249,65826,Subway #27657,701 Sutter St,San Francisco,CA,94109,37.788764,-122.412027,2017-07-13,94.0,Moderate Risk
250,37682,Honey Honey Cafe,599 Post St,San Francisco,CA,94109,37.787863,-122.41140700000001,2017-07-14,100.0,
251,3090,YANK SING RESTAURANT,101 SPEAR St A-16,San Francisco,CA,94105,37.792577,-122.393992,2017-07-18,85.0,Moderate Risk
252,39693,Pizzelle Di North Beach,314 Columbus Ave,San Francisco,CA,94133,37.798065,-122.40685500000001,2017-07-18,90.0,Moderate Risk
253,462,Garden of Eden,529 Broadway St,San Francisco,CA,94133,37.797933,-122.40601799999999,2017-07-19,98.0,Low Risk
254,125,Centerfolds,391 Broadway St,San Francisco,CA,94133,37.798233,-122.40363700000002,2017-07-19,90.0,Low Risk
255,63248,Lil'Darlings,312 Columbus Ave,San Francisco,CA,94133,37.798065,-122.40685500000001,2017-07-19,94.0,Low Risk
256,4068,Roaring 20's,552 Broadway St,San Francisco,CA,94133,37.797948,-122.406393,2017-07-19,92.0,Low Risk
257,68013,"Mariposa Baking Co., Inc.",1 Ferry Building  #32,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-21,100.0,
258,38030,Boccalone,1 Ferry Building  #21,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-21,100.0,
259,8882,Imperial Tea Court,1 Ferry Building #27,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-07-24,100.0,
260,2428,LA GALLINITA,2989 24th St,San Francisco,CA,94110,37.752634,-122.411658,2017-07-24,84.0,Moderate Risk
261,64236,Sutter Pub and Restaurant,700 Sutter St,San Francisco,CA,94102,37.78881,-122.41188000000001,2017-07-25,88.0,Moderate Risk
262,5267,Knights Catering,255 MENDELL STREET,San Francisco,CA,94124,37.741939,-122.383872,2017-07-25,98.0,Low Risk
263,60029,Subway,804 Bryant St,San Francisco,CA,94103,37.775853000000005,-122.402809,2017-07-25,86.0,Low Risk
264,1813,Cesario,601 Sutter St,San Francisco,CA,94102,37.788942999999996,-122.410517,2017-07-25,90.0,Moderate Risk
265,3803,Metropolitan Club,640 Sutter St,San Francisco,CA,94102,37.788937,-122.411074,2017-07-25,100.0,
266,15752,Peet's Coffee & Tea,2  Embarcadero Center  #R2113,San Francisco,CA,94111,37.794818,-122.398474,2017-07-26,100.0,
267,16329,Oscar Burger & Deli,1850 Cesar Chavez St,San Francisco,CA,94124,37.749798,-122.39596200000001,2017-07-27,83.0,Moderate Risk
268,10433,Cafe La Taza,470 Post St,San Francisco,CA,94102,37.788128,-122.409705,2017-07-28,86.0,Low Risk
269,102,Akiko's Sushi Bar,542A Mason St,San Francisco,CA,94102,37.788484000000004,-122.410045,2017-07-28,92.0,Moderate Risk
270,4608,Gourmet Kitchen,1051 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,2017-08-01,94.0,Moderate Risk
271,61187,The Deli Lama,150 TOLAND St #7,San Francisco,CA,94124,37.746322,-122.39679299999999,2017-08-01,92.0,Moderate Risk
272,5982,SF Senior Center at Aquatic Park Meals Program,890 Beach St,San Francisco,CA,94109,37.806258,-122.423704,2017-08-01,96.0,Moderate Risk
273,36645,Peekadoodle Kidsclub,900 North Point St #F100,San Francisco,CA,94109,37.805427,-122.422854,2017-08-01,90.0,Moderate Risk
274,66279,Castro Village Wine Co.,4119 19th St,San Francisco,CA,94114,37.759229,-122.435079,2017-08-02,98.0,Low Risk
275,2523,VENICE PIZZA AND RESTAURANT,5228 MISSION St,San Francisco,CA,94112,37.715315000000004,-122.442007,2017-08-02,88.0,Moderate Risk
276,65137,Martita Restaurant,5276 Mission St,San Francisco,CA,94112,37.714843,-122.44243999999999,2017-08-02,81.0,Moderate Risk
277,60085,Henry's Convenience Store,111 Sutter St,San Francisco,CA,94104,37.789943,-122.40255800000001,2017-08-03,85.0,Low Risk
278,62000,Cafe Encore,488 Post St,San Francisco,CA,94109,37.788128,-122.409705,2017-08-03,96.0,Low Risk
279,68026,Estela's,891 Bush St,San Francisco,CA,94108,37.789763,-122.41178700000002,2017-08-03,98.0,Low Risk
280,68089,Burger King 5830,245 BAYSHORE Blvd,San Francisco,CA,94124,37.744062,-122.404475,2017-08-03,88.0,Moderate Risk
281,68036,City Chopsticks,883 Bush St,San Francisco,CA,94108,37.789763,-122.41178700000002,2017-08-04,92.0,Moderate Risk
282,33619,Ritual Coffee Roasters,1634 Jerrold Ave,San Francisco,CA,94124,37.739326,-122.390276,2017-08-08,96.0,Moderate Risk
283,64612,Henry's Hunan Restaurant,4753 MISSION St,San Francisco,CA,94112,37.722252000000005,-122.436625,2017-08-08,77.0,High Risk
284,38258,Hong Kong Bakery,4711 MISSION St,San Francisco,CA,94112,37.722898,-122.43608600000002,2017-08-08,75.0,Moderate Risk
285,70058,Juice Shop,540 Barneveld Ave #C,San Francisco,CA,94124,37.739526,-122.40445700000001,2017-08-09,98.0,Low Risk
286,61976,DELICA,1 Ferry Building  #45,San Francisco,CA,94111,37.795225,-122.39376999999999,2017-08-09,98.0,Low Risk
287,1493,Peet's Coffee & Tea,1 Ferry Building  C3,San Francisco,CA,94111,37.795184000000006,-122.393819,2017-08-09,100.0,
288,6620,New Ocean Seafood & Produce,838 Jackson St,San Francisco,CA,94133,37.795788,-122.40883400000001,2017-08-09,88.0,Low Risk
289,11491,Boulette's Larder,1 Ferry Building,San Francisco,CA,94111,37.795184000000006,-122.393819,2017-08-09,100.0,
290,63150,Local Diner,1244 Market St,San Francisco,CA,94102,37.778343,-122.415348,2017-08-09,72.0,Low Risk
291,59651,McGarden Bakery,5131 Mission St,San Francisco,CA,94112,37.716691,-122.440719,2017-08-10,81.0,Moderate Risk
292,18616,Kate O'Brien's,579 HOWARD St,San Francisco,CA,94105,37.787248,-122.397632,2017-08-10,86.0,Moderate Risk
293,5533,LEAPING LEMUR CART,1  zoo rd,San Francisco,CA,94132,37.721453000000004,-122.48629,2017-08-15,92.0,Moderate Risk
294,33379,Carousel/Sea Lion Cart,1  Zoo Rd,San Francisco,CA,94132,37.73017,-122.50253500000001,2017-08-15,81.0,Moderate Risk
295,5552,WILDLIFE CONNECTION ESPRESSO CART,1 ZOO Rd,San Francisco,CA,94132,37.73017,-122.50253500000001,2017-08-15,90.0,Moderate Risk
296,33378,Giraffe Cart,1 Zoo Rd,San Francisco,CA,94132,37.73017,-122.50253500000001,2017-08-15,90.0,Low Risk
297,33375,Lion Cart,1 68745 Rd,San Francisco,CA,94132,37.721453000000004,-122.48629,2017-08-15,83.0,Moderate Risk
298,3112,Lori's Diner,500 Sutter St,San Francisco,CA,94102,37.789228,-122.40884399999999,2017-08-17,80.0,High Risk
299,64549,Eight Immortals,1433 Taraval St,San Francisco,CA,94116,37.742754,-122.48165900000001,2017-08-21,64.0,Low Risk
300,38201,Cafe Venue Fremont,215 Fremont St,San Francisco,CA,94105,37.788864000000004,-122.39461299999999,2017-08-22,92.0,Low Risk
301,14909,White Swan Inn,845 Bush St,San Francisco,CA,94108,37.789834,-122.411247,2017-08-22,100.0,
302,14910,Petite Auberge,863 Bush St,San Francisco,CA,94108,37.789813,-122.411447,2017-08-22,100.0,
303,11610,On Lok,225 30th St,San Francisco,CA,94131,37.742129,-122.42500600000001,2017-08-23,98.0,
304,3185,PIRRO'S PIZZERIA,2244 TARAVAL St,San Francisco,CA,94116,37.742438,-122.490421,2017-08-23,85.0,Moderate Risk
305,60518,Ninki Sushi Bar & Restaurant,1439 TARAVAL St,San Francisco,CA,94116,37.742743,-122.481749,2017-08-24,78.0,Low Risk
306,69387,Chabaa Thai Cuisine,420 Geary St,San Francisco,CA,94102,37.787178000000004,-122.41023700000001,2017-08-29,92.0,Low Risk
307,58745,San Francisco Tennis Club,645 05th St,San Francisco,CA,94107,37.776109000000005,-122.398082,2017-08-29,83.0,Low Risk
308,13218,"LESLIE A. HENNESSY, INC.",545 02nd St,San Francisco,CA,94107,37.782503999999996,-122.392843,2017-08-29,85.0,High Risk
309,2928,Elks Club,"450 Post St, 3rd Floor",San Francisco,CA,94102,37.788188,-122.40928400000001,2017-08-31,94.0,Low Risk
310,67075,Beachside Coffee Bar & Kitchen,4300 JUDAH St,San Francisco,CA,94122,37.760338,-122.508241,2017-08-31,85.0,High Risk
311,10438,Piraat Pizza,696 Sutter St,San Francisco,CA,94102,37.788858000000005,-122.411754,2017-09-01,92.0,Low Risk
312,4512,BRANNAN STREET CAFE,274 BRANNAN St,San Francisco,CA,94107,37.782334000000006,-122.391479,2017-09-05,94.0,Low Risk
313,3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,San Francisco,CA,94134,37.728458,-122.40399099999999,2017-09-05,73.0,Low Risk
314,10083,Morning Brew Cafe,401 Sansome St,San Francisco,CA,94111,37.794024,-122.401299,2017-09-05,81.0,Low Risk
315,3459,BASIL THAI RESTAURANT & BAR,1175 FOLSOM St,San Francisco,CA,94103,37.775508,-122.409361,2017-09-05,85.0,Moderate Risk
316,34839,Brenda's French Soul Food,652 B Polk St,San Francisco,CA,94102,37.782672,-122.419026,2017-09-05,81.0,Moderate Risk
317,39025,Peet's Coffee & Tea,450 Sansome St Suite #1,San Francisco,CA,94111,37.794616999999995,-122.401316,2017-09-06,98.0,Low Risk
318,811,EDEN PLAZA CAFE,600 HARRISON St,San Francisco,CA,94107,37.783954,-122.395699,2017-09-06,94.0,Low Risk
319,61324,HRD Coffee Shop Inc.,521 03rd St A,San Francisco,CA,94107,37.781108,-122.395473,2017-09-11,93.0,High Risk
320,38202,Ilobasco Restaurant & Pupuseria,2680 San Bruno Ave,San Francisco,CA,94134,37.727897999999996,-122.403751,2017-09-12,76.0,High Risk
321,68345,Mixt Greens/Mixt,475 Sansome St  100-S,San Francisco,CA,94111,37.794643,-122.401395,2017-09-12,96.0,Moderate Risk
322,1549,Cafe Bellini,235 Powell St,San Francisco,CA,94102,37.786974,-122.408174,2017-09-12,89.0,High Risk
323,69489,Sushirrito,475 Sansome St #120N,San Francisco,CA,94111,37.794643,-122.401395,2017-09-12,89.0,High Risk
324,61915,La Loma Produce Nos. 3 & 9 Inc,5652 MISSION St,San Francisco,CA,94112,37.710685,-122.447907,2017-09-12,87.0,Moderate Risk
325,58922,Naples Pizzarella,1192 GENEVA Ave,San Francisco,CA,94112,37.714324,-122.43651200000001,2017-09-13,94.0,Moderate Risk
326,4798,M & M SHORTSTOP,2145 GENEVA Ave,San Francisco,CA,94134,37.708427,-122.420353,2017-09-13,84.0,Moderate Risk
327,69392,Wonderland Restaurant,500 Haight St,San Francisco,CA,94117,37.772096999999995,-122.43080400000001,2017-09-13,84.0,Low Risk
328,61669,Good Eats Cafe,200 Pine St #160,San Francisco,CA,94104,37.792237,-122.400124,2017-09-15,89.0,Low Risk
329,65580,Subway #25578,99 Drumm St,San Francisco,CA,94111,37.794576,-122.396643,2017-09-18,83.0,Moderate Risk
330,69761,Missionaries of Charity,55 Sadowa St,San Francisco,CA,94112,37.712268,-122.455421,2017-09-19,98.0,Low Risk
331,5634,AT&T - COMMISARY KITCHEN [145184],24 WILLIE MAYS PLAZA 1.24.06,San Francisco,CA,94107,37.778382,-122.39115100000001,2017-09-19,92.0,Low Risk
332,3134,Lee's Deli,222 Front St,San Francisco,CA,94111,37.793777,-122.398857,2017-09-19,85.0,High Risk
333,194,BAYSIDE COFFEE SHOP,2011 BAYSHORE Blvd,San Francisco,CA,94134,37.715126,-122.398901,2017-09-19,84.0,Moderate Risk
334,5325,SAN FRANCISCO SOUP COMPANY,451 06th St,San Francisco,CA,94103,37.776775,-122.403305,2017-09-20,98.0,Low Risk
335,60833,Cafe Me,500 Washington St #102,San Francisco,CA,94111,37.795698,-122.402014,2017-09-20,100.0,
336,2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,San Francisco,CA,94109,37.783053,-122.41898799999998,2017-09-20,86.0,Moderate Risk
337,1687,Sai's Vietnamese Restaurant,505 Washington St,San Francisco,CA,94111,37.795659,-122.40172,2017-09-20,96.0,Moderate Risk
338,3935,"Le Colonial, SF, LLC",20 Cosmo Pl,San Francisco,CA,94109,37.788108,-122.41239399999999,2017-09-21,100.0,
339,2922,The White Horse,637 Sutter St,San Francisco,CA,94102,37.788882,-122.41083300000001,2017-09-21,98.0,Low Risk
340,4519,HSS 121 CAFE,1600 HOLLOWAY Ave,San Francisco,CA,94132,37.720851,-122.477084,2017-09-22,96.0,Moderate Risk
341,522,Boudin Sourdough Bakery,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.47563899999999,2017-09-22,92.0,Low Risk
342,9599,Ladle and Leaf,275 Battery St,San Francisco,CA,94111,37.793905,-122.400145,2017-09-25,96.0,Moderate Risk
343,34458,Ayola,327 Kearny St,San Francisco,CA,94108,37.791185,-122.40414399999999,2017-09-25,72.0,Moderate Risk
344,2189,PRINCESS BAKERY,4617 MISSION St,San Francisco,CA,94112,37.724422,-122.43498500000001,2017-09-25,77.0,High Risk
345,15279,Deli World,18 Ocean Ave.,San Francisco,CA,94112,37.724174,-122.43585900000001,2017-09-25,94.0,Low Risk
346,36602,Cafe Insalata,209 Jackson St,San Francisco,CA,94111,37.796853999999996,-122.39993600000001,2017-09-26,98.0,Low Risk
347,68739,Starbucks #16839,Pier 1 The Embarcadero,San Francisco,CA,94111,37.794551,-122.39318999999999,2017-09-26,93.0,High Risk
348,57754,Guckenheimer 1090.01,345 Spear St. (3rd Floor),San Francisco,CA,94105,37.789394,-122.390073,2017-09-26,100.0,
349,33315,Cafe 101,1650 Holloway St 134,San Francisco,CA,94132,37.720894,-122.478029,2017-09-26,96.0,Moderate Risk
350,37507,The Pub At S.F.S.U.,1650 Holloway Ave C-134,San Francisco,CA,94132,37.720894,-122.478029,2017-09-26,94.0,Low Risk
351,37820,Natural Sensations,1650 HOLLOWAY St #134,San Francisco,CA,94132,37.720894,-122.478029,2017-09-26,90.0,Moderate Risk
352,70022,Tenmatsu Grab and Go,336 Kearny St,San Francisco,CA,94108,37.791112,-122.40402399999999,2017-09-26,78.0,Low Risk
353,2497,PLUTO'S,3258 SCOTT St,San Francisco,CA,94123,37.799796,-122.441041,2017-09-26,90.0,Moderate Risk
354,3414,TASTE CATERING,3450 03rd St 4D,San Francisco,CA,94124,37.7456,-122.387309,2017-09-26,98.0,Low Risk
355,709,MONG THU COFFEE SHOP,248 HYDE St,San Francisco,CA,94102,37.783041,-122.415719,2017-09-27,87.0,Low Risk
356,619,A-1 BAKERY,1727 OCEAN Ave,San Francisco,CA,94112,37.724824,-122.460726,2017-09-29,90.0,Low Risk
357,59833,Manhattan Hub Inc,343 Sansome St Suite 140,San Francisco,CA,94104,37.793693,-122.40119399999999,2017-09-29,92.0,Low Risk
358,61493,A-1 Liquor & Grocery,4055 Irving St,San Francisco,CA,94122,37.762434000000006,-122.501281,2017-09-29,94.0,Low Risk
359,3256,"Connection, The",5740 MISSION St,San Francisco,CA,94112,37.709737,-122.45007,2017-10-02,92.0,Moderate Risk
360,33638,Pissed Off Pete's,4528 MISSION St,San Francisco,CA,94112,37.725390999999995,-122.43436499999999,2017-10-02,94.0,Low Risk
361,67985,Moya,121 09th St,San Francisco,CA,94103,37.774722,-122.40676100000002,2017-10-02,87.0,Low Risk
362,60230,Philz Coffee,748 Van Ness Ave,San Francisco,CA,94102,37.782565000000005,-122.420626,2017-10-02,92.0,Moderate Risk
363,70459,Garaje,475 03rd St,San Francisco,CA,94107,37.781572,-122.39608100000001,2017-10-02,88.0,Moderate Risk
364,4787,TONY BALONEY'S,1098 HOWARD St,San Francisco,CA,94103,37.778033,-122.40943,2017-10-02,86.0,Low Risk
365,2777,Starbucks Coffee,052 California St,San Francisco,CA,94111,37.793632,-122.397023,2017-10-03,94.0,Low Risk
366,98,XOX Truffles,754 Columbus Ave,San Francisco,CA,94133,37.801665,-122.412104,2017-10-03,94.0,Low Risk
367,5786,UNION STREET INN,2229 UNION St,San Francisco,CA,94123,37.796977000000005,-122.43596799999999,2017-10-03,94.0,Low Risk
368,38247,Good To Go,750 Font Blvd Bldg. A,San Francisco,CA,94132,37.723054,-122.48361200000001,2017-10-04,96.0,Moderate Risk
369,1672,WORKING GIRLS' CAFE III,100 SPEAR St 140,San Francisco,CA,94105,37.792308,-122.393809,2017-10-04,86.0,Moderate Risk
370,1127,Starbucks Coffee,555 California St,San Francisco,CA,94104,37.792773,-122.403567,2017-10-04,96.0,Low Risk
371,37802,Lee's Deli,550 California St,San Francisco,CA,94104,37.792828,-122.403575,2017-10-04,86.0,Moderate Risk
372,59065,San Francisco Soup Company,580 California St,San Francisco,CA,94104,37.792747999999996,-122.40408400000001,2017-10-04,94.0,Low Risk
373,59717,City Beer Store,1168 Folsom St 101,San Francisco,CA,94103,37.775554,-122.409399,2017-10-04,92.0,Moderate Risk
374,754,Educated Palate,88 4th St.,San Francisco,CA,94103,37.784323,-122.404549,2017-10-05,98.0,Low Risk
